seq_orgao;cod_municipio;cod_orgao;seq_unidade;cod_unidade;cod_subunidade;num_anoexercicio;num_mesexercicio;dsc_funcao;dsc_subfuncao;dsc_programa;dsc_acao;dsc_subacao;dsc_naturezadespesa;dsc_fonterecurso;dsc_cod_orcamentario;vlr_previsto;vlr_acrescimo;vlr_deducao;vlr_empenhado;vlr_liquidado;vlr_pago;vlr_rspprocessado;vlr_rspnprocessado
2169;3171303;02;261111;2013;-9;2018;4;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2024 - MANUT DAS ATIVIDADES DA CONTROLADORIA  PESSOAL;;3.1.90.11.05 - PESSOAL DE CARGO COMISSIONADO, EXCETO FUNDEB;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;17488.14;17488.14;15806.13;1682.01;0
2169;3171303;02;261150;2010;5;2018;11;13 - CULTURA;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2018 - MANUT DAS ATIV SEC DE CULTURA E ESPORTEPESSOAL;;3.1.90.11.05 - PESSOAL DE CARGO COMISSIONADO, EXCETO FUNDEB;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;35663.22;35663.22;23863.99;11799.23;0
2172;3171303;05;261144;5002;2;2018;1;09 - PREVIDÊNCIA SOCIAL;272 - PREVIDÊNCIA DO REGIME ESTATUTÁRIO;0902 - GESTAO PREVIDENCIARIA DO FUNDO PREVIDENCIARIO;8021 - MANUTENCAO DO SALARIO FAMILIA  FP;;3.1.90.05.00 - OUTROS BENEFÍCIOS PREVIDENCIÁRIOS DO SERVIDOR OU DO MILITAR;103 - CONTRIBUIÇÃO PARA O REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL (RPPS): PATRONAL, DOS SERVIDORES, COMPENSAÇÃO FINANCEIRA;NÃO INFORMADO;40000;0;0;0;0;0;0;0
2169;3171303;02;261151;2014;1;2018;9;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2034 - MANUT DOS BENSSERV DA SUPERINTENDENCIA DE GEST;;3.3.90.39.33 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;94.51;0;94.51;-94.51
2169;3171303;02;261151;2014;1;2018;10;06 - SEGURANÇA PÚBLICA;182 - DEFESA CIVIL;0001 - APOIO ADMINISTRATIVO;2179 - MANUT BENSSERV DO DEPTO DE DEFESA CIVIL;;3.3.90.39.33 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;78.46;0;78.46;-78.46
2169;3171303;02;261151;2014;1;2018;1;15 - URBANISMO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2044 - MANUT BENSSERV DO DEPTO DE GESTAO DE FROTAS;;3.3.90.30.01 - COMBUSTÍVEIS AUTOMOTIVOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;200000;2298.73;1309.53;989.2;197701.27
2171;3171303;04;261164;4002;1;2018;11;04 - ADMINISTRAÇÃO;301 - ATENÇÃO BÁSICA;0003 - FORMACAO E DESENVOLVIMENTO DE RECURSOS HUMANOS;6008 - MANUTENCAO DAS ATIVIDADES ASSISTENCIAIS;;3.3.90.47.00 - OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;11978.31;11978.31;0;-11978.31
2169;3171303;02;261156;2007;2;2018;10;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2153 - MANUTENCAO DO PROGRAMA ACESSUAS;;3.3.90.30.00 - MATERIAL DE CONSUMO;129 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);NÃO INFORMADO;0;23000;0;0;0;0;0;0
2169;3171303;02;261142;2007;4;2018;4;08 - ASSISTÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2046 - MANUTDOS BENSSERV SECRETARIA ASSISTENCIA SOCIAL;;3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;100;0;0;0;0;0;0
2170;3171303;03;261131;3001;-9;2018;12;17 - SANEAMENTO;122 - ADMINISTRAÇÃO GERAL;0021 - INCENTIVO AO TURISMO NO MUNICIPIO;8505 - PROGRAMA COMBATE PERDAS DE AGUA E ENERGIA;;3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;50000;0;0;0;0;0
2172;3171303;05;261145;5001;2;2018;3;09 - PREVIDÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0403 - GESTAO ADMINISTRATIVA DO FUNDO PREVIDENCIARIO;8008 - MANUTENCAO DAS ATIVIDADES ADMINISTRATIVAS  FP;;3.3.90.39.38 - SERVIÇOS DE REABILITAÇÃO PROFISSIONAL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;556.21;556.21;0;-556.21
2169;3171303;02;261119;2012;-9;2018;10;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2022 - MANUT DAS ATIVIDADES DA SEC DE FAZENDA  PESSOAL;;3.1.91.13.02 - CONTRIBUIÇÃO PATRONAL PARA O RPPS (EXCETO A INCIDENTE SOBRE O FUNDEB);100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;10636.46;10636.46;11438.8;-802.34;0
2169;3171303;02;261114;2011;-9;2018;7;28 - ENCARGOS ESPECIAIS;061 - AÇÃO JUDICIÁRIA;0000 - ENCARGOS ESPECIAIS;0030 - SENTENCAS JUDICIAIS;;3.1.90.91.01 - SENTENÇAS JUDICIAIS DE PESSOAL ATIVO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;21149.15;21149.15;10268.55;10880.6;0
2172;3171303;05;261145;5001;2;2018;4;09 - PREVIDÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0403 - GESTAO ADMINISTRATIVA DO FUNDO PREVIDENCIARIO;8008 - MANUTENCAO DAS ATIVIDADES ADMINISTRATIVAS  FP;;3.1.90.13.03 - CONTRIBUIÇÃO PATRONAL PARA O INSS (EXCETO A INCIDENTE SOBRE O FUNDEB);100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;514.41;246.97;246.97;0;267.44
2169;3171303;02;261169;2004;2;2018;1;12 - EDUCAÇÃO;361 - ENSINO FUNDAMENTAL;0016 - ATENDIMENTO E DESENVOLVIMENTO ENSINO FUNDAMENTAL;2094 - PROGRAMA CAIXA ESCOLAR;;3.3.90.93.00 - INDENIZAÇÕES E RESTITUIÇÕES;143 - TRANSFERÊNCIAS DE RECURSOS DO FNDE REFERENTES AO PROGRAMA DINHEIRO DIRETO NA ESCOLA (PDDE);NÃO INFORMADO;400;0;0;0;0;0;0;0
2169;3171303;02;261147;2003;1;2018;4;10 - SAÚDE;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2037 - MANUT DOS BENSSERV DA SECRETARIA DE SAUDE;;3.3.90.39.99 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;102 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À SAÚDE;NÃO INFORMADO;0;0;0;246960;59953.17;12265.45;47687.72;187006.83
2169;3171303;02;261140;2003;2;2018;1;10 - SAÚDE;302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;0010 - PROMOVER ASSISTENCIA HOSPITALAR E AMBULATORIAL;2082 - MANUTDAS ATIIV DO CENTESTATENCAO ESPECIALIZADA;;3.3.90.39.99 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;155 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO ESTADUAL DE SAÚDE;NÃO INFORMADO;0;0;0;400;0;0;0;400
2168;3171303;01;261137;1002;-9;2018;9;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4014 - MANUTENCAO DE DIARIAS PARA MOTORISTA;;3.3.90.14.05 - DIÁRIAS DE DEMAIS SERVIDORES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;1227.28;1227.28;1227.28;0;0
2169;3171303;02;261153;2017;2;2018;1;11 - TRABALHO;332 - RELAÇÕES DE TRABALHO;0000 - ENCARGOS ESPECIAIS;0008 - MANUT DO CONVENIO COM O SINE;;3.3.90.39.43 - SERVIÇOS DE TELECOMUNICAÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;1800;110.3;0;110.3;1689.7
2170;3171303;03;261131;3001;-9;2018;12;17 - SANEAMENTO;122 - ADMINISTRAÇÃO GERAL;0021 - INCENTIVO AO TURISMO NO MUNICIPIO;8501 - MANUTENCAO DOS SERVICOS ADMINISTRATIVOS;;3.3.90.93.03 - OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;-121.21;1192.01;830.21;361.8;-1313.22
2172;3171303;05;261145;5001;2;2018;11;09 - PREVIDÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0403 - GESTAO ADMINISTRATIVA DO FUNDO PREVIDENCIARIO;8012 - VISITA TECNICA E CAPACITACAO DE SERVIDORES  FP;;3.3.90.93.03 - OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;72.25;72.25;72.25;0;0
2169;3171303;02;261111;2013;-9;2018;4;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2053 - MANUT DOS BENSSERV DA CONTROLADORIA GERAL;;3.3.90.93.03 - OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;340.32;340.32;340.32;0;0
2169;3171303;02;261122;2016;-9;2018;1;20 - AGRICULTURA;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2027 - MANUT DAS ATIV DA SEC DE AGROPECUARIAPESSOAL;;3.1.90.16.00 - OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;160000;0;0;11114.24;11114.24;0;11114.24;0
2170;3171303;03;261131;3001;-9;2018;7;17 - SANEAMENTO;122 - ADMINISTRAÇÃO GERAL;0021 - INCENTIVO AO TURISMO NO MUNICIPIO;8501 - MANUTENCAO DOS SERVICOS ADMINISTRATIVOS;;3.3.90.39.48 - SERVIÇOS GRÁFICOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;149.37;149.37;0;-149.37
2169;3171303;02;261156;2007;2;2018;12;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2153 - MANUTENCAO DO PROGRAMA ACESSUAS;;3.3.90.36.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;129 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);NÃO INFORMADO;0;1530;0;0;0;0;0;0
2169;3171303;02;261167;2004;4;2018;12;12 - EDUCAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2039 - MANUT DOS BENSSERV DA SECRETARIA DA EDUCACAO;;3.3.90.36.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;101 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;8100;0;0;0;0;0
2169;3171303;02;261140;2003;2;2018;12;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;2091 - MANUTENCAO DAS ATIVIDADES DE SAUDE BUCAL;;3.3.90.36.14 - LOCAÇÃO DE IMÓVEIS;148 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA ATENÇÃO BÁSICA;NÃO INFORMADO;0;0;0;0;2032;1016;1016;-2032
2169;3171303;02;261140;2003;2;2018;8;10 - SAÚDE;302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;0010 - PROMOVER ASSISTENCIA HOSPITALAR E AMBULATORIAL;2082 - MANUTDAS ATIIV DO CENTESTATENCAO ESPECIALIZADA;;3.1.90.04.99 - OUTROS;155 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO ESTADUAL DE SAÚDE;NÃO INFORMADO;0;0;0;94652.17;96265.54;108639.62;-12374.08;-1613.37
2169;3171303;02;261156;2007;2;2018;11;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2154 - MANUTENCAO DO BLOCO PISO SOCIAL BASICO;;3.1.90.04.99 - OUTROS;129 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);NÃO INFORMADO;0;0;0;9675.15;9675.15;9841.35;-166.2;0
2169;3171303;02;261169;2004;2;2018;11;12 - EDUCAÇÃO;361 - ENSINO FUNDAMENTAL;0001 - APOIO ADMINISTRATIVO;2132 - REMUNERACAO DOS DEMAIS SERVICOS EDUCACIONAIS;;3.1.90.11.05 - PESSOAL DE CARGO COMISSIONADO, EXCETO FUNDEB;101 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;0;4403.63;4403.63;4403.63;0;0
2169;3171303;02;261153;2017;2;2018;4;19 - CIÊNCIA E TECNOLOGIA;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2029 - MANUTDAS ATIV DA SEC DE DESENVOLVIMENTOPESSOAL;;3.1.90.11.05 - PESSOAL DE CARGO COMISSIONADO, EXCETO FUNDEB;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;17058.67;17058.67;15049.38;2009.29;0
2170;3171303;03;261131;3001;-9;2018;9;17 - SANEAMENTO;122 - ADMINISTRAÇÃO GERAL;0021 - INCENTIVO AO TURISMO NO MUNICIPIO;8501 - MANUTENCAO DOS SERVICOS ADMINISTRATIVOS;;3.3.90.39.33 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;9304.25;9304.25;0;-9304.25
2169;3171303;02;261140;2003;2;2018;12;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;2069 - MANUT DO PROGRAMA SAUDE EM CASA;;3.3.90.30.21 - MATERIAL DE COPA E COZINHA;155 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO ESTADUAL DE SAÚDE;NÃO INFORMADO;0;0;0;-800;1720;1720;0;-2520
2169;3171303;02;261147;2003;1;2018;9;10 - SAÚDE;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2037 - MANUT DOS BENSSERV DA SECRETARIA DE SAUDE;;3.3.90.30.01 - COMBUSTÍVEIS AUTOMOTIVOS;102 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À SAÚDE;NÃO INFORMADO;0;0;0;2000;12848.17;0;12848.17;-10848.17
2172;3171303;05;261145;5001;2;2018;9;09 - PREVIDÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0403 - GESTAO ADMINISTRATIVA DO FUNDO PREVIDENCIARIO;8009 - PAGAMENTOS DE PESSOAL E ENCARGOS  FP;;3.1.90.11.03 - PESSOAL DE CARGO EFETIVO (VINCULADO AO RPPS), EXCETO FUNDEB;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;9566.6;9566.6;0;-9566.6
2168;3171303;01;261138;1004;-9;2018;8;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4016 - MANUTENÇAO DA ESCOLA DO LEGISLATIVO;;3.3.90.39.02 - CONDOMÍNIOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;689.56;689.56;0;-689.56
2169;3171303;02;261165;2003;3;2018;9;10 - SAÚDE;244 - ASSISTÊNCIA COMUNITÁRIA;0001 - APOIO ADMINISTRATIVO;2122 - MANUT DO FUNDO MUNICIPAL DE POLITICAS ANTIDROGAS;;3.3.90.91.00 - SENTENÇAS JUDICIAIS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;10000;0;0;0;0;0
2169;3171303;02;261146;2002;2;2018;12;06 - SEGURANÇA PÚBLICA;181 - POLICIAMENTO;0006 - SEGURANCA PUBLICA DO MUNICIPIO;0015 - MANUT DO CONVENIO COM A JUNTA DO SERVICO MILITAR;;3.3.90.39.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;1500;0;0;0;0;0
2171;3171303;04;261164;4002;1;2018;2;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0003 - FORMACAO E DESENVOLVIMENTO DE RECURSOS HUMANOS;6007 - PAGAMENTO DE PESSOAL E ENCARGOS SOCIAIS;;3.1.90.13.03 - CONTRIBUIÇÃO PATRONAL PARA O INSS (EXCETO A INCIDENTE SOBRE O FUNDEB);100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;768.87;768.87;768.87;0;0
2169;3171303;02;261156;2007;2;2018;4;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0025 - ASSISTIR AS FAMILIAS CARENTES DE VICOSA;2155 - MANUTDO PISO SOCIAL ESPECIAL DE MEDIA COMPLEXIDAD;;3.1.90.13.00 - OBRIGAÇÕES PATRONAIS;129 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);NÃO INFORMADO;0;0;4500;0;0;0;0;0
2170;3171303;03;261130;3004;-9;2018;6;17 - SANEAMENTO;512 - SANEAMENTO BÁSICO URBANO;0448 - SERVICOS DE LIMPEZA E RESIDUOS SOLIDOS;8504 - MANUTENCAO SERVICOS LIMPEZA DO MUNICIPIO;;3.3.90.39.99 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;4083.24;1378.24;1378.24;0;2705
2169;3171303;02;261142;2007;4;2018;1;08 - ASSISTÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2046 - MANUTDOS BENSSERV SECRETARIA ASSISTENCIA SOCIAL;;3.3.90.30.25 - MATERIAL PARA MANUTENÇÃO DE BENS MÓVEIS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;647.36;0;0;0;647.36
2172;3171303;05;261155;5001;1;2018;5;09 - PREVIDÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0402 - GESTAO ADMINISTRATIVA DO FUNDO FINANCEIRO;8001 - MANUTENCAO DAS ATIVIDADES ADMINISTRATIVAS  FF;;3.3.90.39.38 - SERVIÇOS DE REABILITAÇÃO PROFISSIONAL;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;217.6;217.6;0;-217.6
2169;3171303;02;261147;2003;1;2018;2;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;0019 - MANUT CISMIVCONSORC INT SAUDE DA MICRORREGIAO;;3.3.71.70.00 - RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;102 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À SAÚDE;NÃO INFORMADO;0;0;0;0;55214.65;55214.65;0;-55214.65
2169;3171303;02;261159;2004;1;2018;4;12 - EDUCAÇÃO;365 - EDUCAÇÃO INFANTIL;0001 - APOIO ADMINISTRATIVO;2040 - MANUT DOS BENSSERV DO ENSINO INFANTIL;;3.3.90.30.22 - MATERIAL DE LIMPEZA E PRODUÇÃO DE HIGIENIZAÇÃO;101 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;0;0;1190.4;0;1190.4;-1190.4
2168;3171303;01;261135;1001;-9;2018;11;01 - LEGISLATIVA;031 - AÇÃO LEGISLATIVA;0101 - PROCESSO LEGISLATIVO;4002 - VIAGENS, APERFEIÇOAMENTO E CAPACITAÇAO VEREADORES;;3.3.90.39.99 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;1800;1800;1800;0;0
2169;3171303;02;261122;2016;-9;2018;8;20 - AGRICULTURA;608 - PROMOÇÃO DA PRODUÇÃO AGROPECUÁRIA;0031 - PROMOVER O DESENVOLVIMENTO NO MEIO RURAL;2187 - MANUTENCAO DE ESTRADAS VICINAIS;;3.3.90.39.12 - LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;53000;52655.6;0;52655.6;344.4
2169;3171303;02;261112;2006;-9;2018;3;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;2023 - MANUTDAS ATIVI INSTITUTO DE PLANEJAMENTOPESSOAL;;3.3.91.47.00 - OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;59.4;59.4;0;-59.4
2169;3171303;02;261159;2004;1;2018;6;12 - EDUCAÇÃO;365 - EDUCAÇÃO INFANTIL;0001 - APOIO ADMINISTRATIVO;2040 - MANUT DOS BENSSERV DO ENSINO INFANTIL;;3.3.90.14.05 - DIÁRIAS DE DEMAIS SERVIDORES;101 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;0;0;0;699.54;-699.54;0
2169;3171303;02;261169;2004;2;2018;2;12 - EDUCAÇÃO;361 - ENSINO FUNDAMENTAL;0001 - APOIO ADMINISTRATIVO;2131 - REM DE DOCENTES PROFISSIONAIS DA EDUCACAO;;3.1.90.04.02 - PESSOAL DO FUNDEB (RECURSOS: MÍNIMO DE 40%);101 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;0;2828.39;2828.39;630.9;2197.49;0
2172;3171303;05;261155;5001;1;2018;11;09 - PREVIDÊNCIA SOCIAL;122 - ADMINISTRAÇÃO GERAL;0402 - GESTAO ADMINISTRATIVA DO FUNDO FINANCEIRO;8001 - MANUTENCAO DAS ATIVIDADES ADMINISTRATIVAS  FF;;3.3.90.39.43 - SERVIÇOS DE TELECOMUNICAÇÕES;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;0;0;373.98;373.98;0;-373.98
2169;3171303;02;261169;2004;2;2018;4;12 - EDUCAÇÃO;361 - ENSINO FUNDAMENTAL;0001 - APOIO ADMINISTRATIVO;2131 - REM DE DOCENTES PROFISSIONAIS DA EDUCACAO;;3.1.90.11.00 - VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;101 - RECEITAS DE IMPOSTOS E DE TRANSFERÊNCIAS DE IMPOSTOS VINCULADOS À EDUCAÇÃO;NÃO INFORMADO;0;0;30000;0;0;0;0;0
2169;3171303;02;261147;2003;1;2018;1;10 - SAÚDE;512 - SANEAMENTO BÁSICO URBANO;0034 - GARANTIR A PRESERVACAO AMBIENTAL;1021 - APOIO AO CONTROLE DE QUALIDADE DE AGUA;;4.4.90.51.00 - OBRAS E INSTALAÇÕES;124 - TRANSFERÊNCIAS DE CONVÊNIOS NÃO RELACIONADOS À EDUCAÇÃO, À SAÚDE NEM À ASSISTÊNCIA SOCIAL;NÃO INFORMADO;10000;0;0;0;0;0;0;0
2171;3171303;04;261127;4001;-9;2018;12;04 - ADMINISTRAÇÃO;122 - ADMINISTRAÇÃO GERAL;0001 - APOIO ADMINISTRATIVO;6004 - PARTICIPACAO EM CONGRESSOS, SEMINARIOS E ENCONTROS;;3.3.90.33.00 - PASSAGENS E DESPESAS COM LOCOMOÇÃO;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;1230.45;0;0;0;0;0
2169;3171303;02;261156;2007;2;2018;12;08 - ASSISTÊNCIA SOCIAL;243 - ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE;0027 - ASSISTIR AS CRIANCAS E ADOLESCENTES DO MUNICIPIO;2148 - MANUTENCAO DO CRAS SUL;;3.3.90.36.00 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;100 - RECURSOS ORDINÁRIOS;NÃO INFORMADO;0;0;2000;0;0;0;0;0
2169;3171303;02;261140;2003;2;2018;6;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;2066 - MANUT DA ASSISTENCIA MEDICA E ODONTOLOGICA;;3.3.90.39.65 - SERVIÇOS DE CÓPIAS E REPRODUÇÃO DE DOCUMENTOS;148 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA ATENÇÃO BÁSICA;NÃO INFORMADO;0;0;0;0;2321.68;2321.68;0;-2321.68
2169;3171303;02;261140;2003;2;2018;8;10 - SAÚDE;301 - ATENÇÃO BÁSICA;0008 - PROMOVER O ACESSO DA POPULACAO NA SAUDE BASICA;2066 - MANUT DA ASSISTENCIA MEDICA E ODONTOLOGICA;;4.4.90.52.00 - EQUIPAMENTOS E MATERIAL PERMANENTE;148 - TRANSFERÊNCIAS DE RECURSOS DO SUS PARA ATENÇÃO BÁSICA;NÃO INFORMADO;0;4000;0;0;0;0;0;0
2169;3171303;02;261156;2007;2;2018;3;08 - ASSISTÊNCIA SOCIAL;244 - ASSISTÊNCIA COMUNITÁRIA;0027 - ASSISTIR AS CRIANCAS E ADOLESCENTES DO MUNICIPIO;2157 - MANUT DAS ATIV DO PISO MINEIRO DE ASSIT SOCIAL;;3.3.90.32.99 - OUTROS MATERIAIS, BENS OU SERVIÇOS PARA DISTRIBUIÇÃO GRATUITA;156 - TRANSFERÊNCIAS DE RECURSOS DO FUNDO ESTADUAL DE ASSISTÊNCIA SOCIAL (FEAS);NÃO INFORMADO;0;0;0;33200;0;0;0;33200
